Hotel id,City,Stars,Room id,Price,Room Type,Details,Rating
Best Western Ars Hotel,Barcelona,4,RO_0004_019,134,Triple,"Monte Sacro, Rome - 6.2 km -",8.0
Best Western Ars Hotel,Barcelona,4,RO_0004_020,134,Triple,"Monte Sacro, Rome - 6.2 km -",8.0
Best Western Ars Hotel,Barcelona,4,RO_0004_021,134,Triple,"Monte Sacro, Rome - 6.2 km -",8.0
Best Western Ars Hotel,Barcelona,4,RO_0004_022,134,Triple,"Monte Sacro, Rome - 6.2 km -",8.0
Best Western Ars Hotel,Barcelona,4,RO_0004_023,134,Triple,"Monte Sacro, Rome - 6.2 km -",8.0
Best Western Ars Hotel,Barcelona,4,RO_0004_024,134,Triple,"Monte Sacro, Rome - 6.2 km -",8.0
Best Western Ars Hotel,Barcelona,4,RO_0004_025,134,Triple,"Monte Sacro, Rome - 6.2 km -",8.0
Best Western Ars Hotel,Barcelona,4,RO_0004_026,134,Triple,"Monte Sacro, Rome - 6.2 km -",8.0
Best Western Ars Hotel,Barcelona,4,RO_0004_027,134,Triple,"Monte Sacro, Rome - 6.2 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_000,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_001,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_002,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_003,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_004,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_005,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_006,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_007,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_008,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_009,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_010,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_011,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_012,107,Double,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_013,93,Single,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_014,93,Single,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_015,93,Single,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_016,93,Single,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_017,93,Single,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_018,93,Single,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_019,93,Single,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_020,93,Single,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_021,93,Single,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_022,93,Single,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Astrid,Barcelona,3,RO_0005_023,93,Single,"Villa Borghese Parioli, Rome - 3.3 km -",8.0
Best Western Hotel Globus,Barcelona,3,RO_0006_000,152,Double,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_001,152,Double,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_002,152,Double,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_003,152,Double,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_004,152,Double,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_005,152,Double,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_006,152,Double,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_007,152,Double,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_008,186,Triple,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_009,186,Triple,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_010,186,Triple,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_011,186,Triple,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_012,186,Triple,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_013,186,Triple,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_014,186,Triple,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_015,186,Triple,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_016,186,Triple,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_017,186,Triple,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_018,186,Triple,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
Best Western Hotel Globus,Barcelona,3,RO_0006_019,186,Triple,"Tiburtino, Rome - 3.1 km - Metro access -",8.3
c-hotels Club House Roma,Barcelona,4,RO_0007_000,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_001,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_002,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_003,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_004,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_005,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_006,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_007,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_008,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_009,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_010,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_011,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_012,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_013,65,Single,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_014,143,Triple,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_015,143,Triple,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_016,143,Triple,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_017,143,Triple,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_018,143,Triple,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_019,143,Triple,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_020,143,Triple,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_021,143,Triple,"Aurelio, Rome - 4.7 km - Metro access -",8.4
c-hotels Club House Roma,Barcelona,4,RO_0007_022,143,Triple,"Aurelio, Rome - 4.7 km - Metro access -",8.4
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_000,82,Single,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_001,82,Single,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_002,82,Single,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_003,82,Single,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_004,82,Single,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_005,82,Single,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_006,82,Single,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_007,82,Single,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_008,82,Single,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_009,82,Single,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_010,82,Single,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_011,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_012,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_013,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_014,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_015,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_016,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_017,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_018,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_019,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_020,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_021,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_022,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_023,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
Camplus Hotel Roma Centro,Barcelona,3,RO_0008_024,161,Suite,"Central Station, Rome - 1.7 km - Metro access -",9.1
DNB House Hotel,Barcelona,3,RO_0009_000,125,Double,"Rione Monti, Rome - 1.1 km - Metro access -",8.7
DNB House Hotel,Barcelona,3,RO_0009_001,125,Double,"Rione Monti, Rome - 1.1 km - Metro access -",8.7
DNB House Hotel,Barcelona,3,RO_0009_002,125,Double,"Rione Monti, Rome - 1.1 km - Metro access -",8.7
DNB House Hotel,Barcelona,3,RO_0009_003,125,Double,"Rione Monti, Rome - 1.1 km - Metro access -",8.7
DNB House Hotel,Barcelona,3,RO_0009_004,125,Double,"Rione Monti, Rome - 1.1 km - Metro access -",8.7
DNB House Hotel,Barcelona,3,RO_0009_005,125,Double,"Rione Monti, Rome - 1.1 km - Metro access -",8.7
DNB House Hotel,Barcelona,3,RO_0009_006,125,Double,"Rione Monti, Rome - 1.1 km - Metro access -",8.7
DNB House Hotel,Barcelona,3,RO_0009_007,125,Double,"Rione Monti, Rome - 1.1 km - Metro access -",8.7
DNB House Hotel,Barcelona,3,RO_0009_008,125,Double,"Rione Monti, Rome - 1.1 km - Metro access -",8.7
DNB House Hotel,Barcelona,3,RO_0009_009,125,Double,"Rione Monti, Rome - 1.1 km - Metro access -",8.7
DNB House Hotel,Barcelona,3,RO_0009_010,125,Double,"Rione Monti, Rome - 1.1 km - Metro access -",8.7
DNB House Hotel,Barcelona,3,RO_0009_011,125,Double,"Rione Monti, Rome - 1.1 km - Metro access -",8.7
