Hotel id,City,Stars,Room id,Price,Room Type,Details,Rating
Acropolis Hill Hotel,Barcelona,3,AT_0001_010,162,Double,"Koukaki, Athens - 1.4 km - Metro access -",8.5
Acropolis Hill Hotel,Barcelona,3,AT_0001_011,162,Double,"Koukaki, Athens - 1.4 km - Metro access -",8.5
Acropolis Hill Hotel,Barcelona,3,AT_0001_012,162,Double,"Koukaki, Athens - 1.4 km - Metro access -",8.5
Acropolis Hill Hotel,Barcelona,3,AT_0001_013,162,Double,"Koukaki, Athens - 1.4 km - Metro access -",8.5
Acropolis Hill Hotel,Barcelona,3,AT_0001_014,162,Double,"Koukaki, Athens - 1.4 km - Metro access -",8.5
Acropolis View Hotel,Barcelona,3,AT_0002_000,106,Double,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_001,106,Double,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_002,106,Double,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_003,106,Double,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_004,106,Double,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_005,106,Double,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_006,106,Double,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_007,106,Double,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_008,106,Double,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_009,106,Double,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_010,78,Single ,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_011,78,Single ,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_012,78,Single ,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_013,78,Single ,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_014,78,Single ,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_015,139,Triple,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_016,139,Triple,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_017,139,Triple,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_018,139,Triple,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_019,139,Triple,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_020,139,Triple,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_021,139,Triple,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_022,139,Triple,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Acropolis View Hotel,Barcelona,3,AT_0002_023,139,Triple,"Koukaki, Athens - 1.2 km - Metro access -",9.0
Adrian Hotel,Barcelona,3,AT_0003_000,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_001,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_002,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_003,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_004,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_005,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_006,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_007,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_008,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_009,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_010,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_011,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_012,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_013,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_014,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_015,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_016,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_017,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_018,132,Double,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_019,157,Triple,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_020,157,Triple,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_021,157,Triple,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_022,157,Triple,"Plaka, Athens - 0.7 km - Metro access -",8.7
Adrian Hotel,Barcelona,3,AT_0003_023,157,Triple,"Plaka, Athens - 0.7 km - Metro access -",8.7
Ambrosia Suites,Barcelona,0,AT_0004_000,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_001,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_002,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_003,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_004,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_005,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_006,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_007,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_008,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_009,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_010,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_011,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_012,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_013,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_014,69,Double,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_015,47,Single ,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_016,47,Single ,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_017,47,Single ,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_018,47,Single ,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_019,47,Single ,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_020,88,Triple,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_021,88,Triple,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_022,88,Triple,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_023,88,Triple,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_024,88,Triple,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_025,88,Triple,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_026,88,Triple,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_027,88,Triple,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Ambrosia Suites,Barcelona,0,AT_0004_028,88,Triple,"Athens City Centre, Athens - 1.3 km - Metro access -",7.8
Arethusa Hotel,Barcelona,3,AT_0005_000,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_001,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_002,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_003,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_004,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_005,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_006,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_007,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_008,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_009,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_010,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_011,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_012,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_013,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_014,92,Double,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_015,107,Triple,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_016,107,Triple,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_017,107,Triple,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_018,107,Triple,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_019,107,Triple,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_020,107,Triple,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_021,107,Triple,"Syntagma, Athens - 150 m - Metro access -",8.4
Arethusa Hotel,Barcelona,3,AT_0005_022,107,Triple,"Syntagma, Athens - 150 m - Metro access -",8.4
Athens Marriott Hotel,Barcelona,5,AT_0006_000,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_001,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_002,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_003,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_004,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_005,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_006,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_007,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_008,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_009,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_010,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_011,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_012,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_013,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_014,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_015,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_016,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_017,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_018,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_019,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_020,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Marriott Hotel,Barcelona,5,AT_0006_021,224,Double,"Palaio Faliro, Athens - 5.1 km - Beach nearby",8.5
Athens Mirabello,Barcelona,3,AT_0007_000,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_001,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_002,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_003,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_004,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_005,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_006,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_007,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_008,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_009,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_010,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_011,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_012,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_013,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_014,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_015,74,Double,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_016,51,Single ,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_017,51,Single ,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_018,51,Single ,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_019,51,Single ,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens Mirabello,Barcelona,3,AT_0007_020,51,Single ,"Athens City Centre, Athens - 1.2 km - Metro access -",8.5
Athens One Smart Hotel,Barcelona,4,AT_0008_000,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_001,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_002,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_003,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_004,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_005,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_006,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_007,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_008,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_009,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_010,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_011,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_012,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_013,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_014,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_015,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_016,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_017,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_018,86,Double,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_019,107,Suite,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_020,107,Suite,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athens One Smart Hotel,Barcelona,4,AT_0008_021,107,Suite,"Athens City Centre, Athens - 1.4 km - Metro access -",8.4
Athos Hotel,Barcelona,3,AT_0009_000,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_001,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_002,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_003,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_004,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_005,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_006,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_007,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_008,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_009,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_010,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_011,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_012,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_013,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_014,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_015,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_016,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_017,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_018,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_019,102,Double,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_020,142,Triple,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_021,142,Triple,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_022,142,Triple,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_023,142,Triple,"Plaka, Athens - 350 m - Metro access -",8.3
Athos Hotel,Barcelona,3,AT_0009_024,142,Triple,"Plaka, Athens - 350 m - Metro access -",8.3
Attalos Hotel,Barcelona,3,AT_0010_000,80,Double,"Psiri, Athens - 0.8 km - Metro access -",8.8
Attalos Hotel,Barcelona,3,AT_0010_001,80,Double,"Psiri, Athens - 0.8 km - Metro access -",8.8
Attalos Hotel,Barcelona,3,AT_0010_002,80,Double,"Psiri, Athens - 0.8 km - Metro access -",8.8
Attalos Hotel,Barcelona,3,AT_0010_003,80,Double,"Psiri, Athens - 0.8 km - Metro access -",8.8
Attalos Hotel,Barcelona,3,AT_0010_004,80,Double,"Psiri, Athens - 0.8 km - Metro access -",8.8
Attalos Hotel,Barcelona,3,AT_0010_005,80,Double,"Psiri, Athens - 0.8 km - Metro access -",8.8
Attalos Hotel,Barcelona,3,AT_0010_006,80,Double,"Psiri, Athens - 0.8 km - Metro access -",8.8
Attalos Hotel,Barcelona,3,AT_0010_007,80,Double,"Psiri, Athens - 0.8 km - Metro access -",8.8
